chargedeviceid,name,latitude,longitude,town,chargedevicestatus,locationtype,datecreated,dateupdated,connectorcount
3e0f7533663ddc25f3d2b240e27cdfcb,WICK VICTORIA PLACE CAR PARK,58.441511,-3.092934,WICK,IN SERVICE,PUBLIC CAR PARK,2015-12-01T13:58:10Z,2016-03-14T13:59:33Z,3
6cdafabd2dc2573e86fcda72fd1f5352,DURNESS,58.568004,-4.747554,LAIRG,IN SERVICE,PUBLIC CAR PARK,2015-12-01T14:00:46Z,2016-03-14T14:45:19Z,3
60a399eedc5ad40dbf3cd69cf3c178a6,MELVICH,58.554092,-3.919253,THURSO,IN SERVICE,PUBLIC CAR PARK,2015-12-01T14:03:00Z,2016-03-14T14:44:11Z,3
ece77f2f4fdad1a384b73959e1f7089d,SCOURIE,58.351865,-5.150149,LAIRG,IN SERVICE,PUBLIC CAR PARK,2015-12-01T14:09:05Z,2016-03-14T14:45:45Z,3
7bd49001f3be0480440a37ef4a225494,DRUMNADROCHIT TOURIST INFORMATION CENTRE,57.336135,-4.480535,INVERNESS,IN SERVICE,PUBLIC CAR PARK,2015-12-01T14:14:18Z,2016-03-08T12:43:18Z,3
26b4ec3bfef909aeece6f91dad396510,LOCHGILPHEAD: LORNE ST CAR PARK,56.037521,-5.43451,LOCHGILPHEAD,IN SERVICE,PUBLIC CAR PARK,2015-12-02T14:58:40Z,2019-11-07T20:58:08Z,3
b849f522b5164af77139540eeb5c28fe,ABERFELDY MONESS CAR PARK,56.616395,-3.862391,ABERFELDY,IN SERVICE,PUBLIC CAR PARK,2015-12-02T15:15:40Z,2016-03-14T13:51:45Z,3
7d8ca8ec6ce1b4f91fdc8d2a58e5725a,STRAITON,55.88665,-3.165066,LOANHEAD,IN SERVICE,PUBLIC CAR PARK,2015-12-04T10:32:02Z,2017-01-12T08:56:24Z,3
314fe92890bc529f2631bd7bd9ba6d17,HERMISTON PARK AND RIDE,55.896842,-3.30879,EDINBURGH,IN SERVICE,PARK & RIDE SITE,2015-12-04T10:35:18Z,2016-05-24T09:23:10Z,3
d07f18546e2c3167fbd447c0fedf75ba,HAWICK - VICTORIA,55.423746,-2.791819,HAWICK,IN SERVICE,PUBLIC CAR PARK,2015-12-09T09:48:58Z,2016-04-25T11:58:26Z,3
1bedd8e0dad21b385b0e6faa09042843,FOREGATE CAR PARK KILMARNOCK ,55.610767,-4.494772,KILMARNOCK,IN SERVICE,PUBLIC CAR PARK,2015-12-09T11:44:41Z,2016-03-14T11:40:11Z,2
e133dd3aa6d2a650b52b5b4fc8bbac0a,PIER PARADE CAR PARK,55.000364,-1.415722,SOUTH SHIELDS,IN SERVICE,PUBLIC CAR PARK,2015-12-09T14:13:25Z,2015-12-15T13:35:19Z,3
11286a491257a33d16f49d1edd5a9476,GOUROCK - LOWER KEMPOCK STREET,55.961035,-4.822045,GOUROCK,IN SERVICE,LEISURE CENTRE,2016-01-18T10:01:33Z,2016-03-14T14:13:02Z,3
027b0c86949087cac342845e16c2625a,KILLIN,56.46542,-4.31862,KILLIN,IN SERVICE,PUBLIC CAR PARK,2016-01-27T14:18:17Z,2016-03-08T12:53:51Z,3
3cbc30ac3e2581b2bf74d28edefb5cc1,KIRKINTILLOCH-WILLIAM PATRICK LIBRARY CAR PARK,55.941555,-4.159049,KIRKINTILLOCH,IN SERVICE,PUBLIC CAR PARK,2016-01-28T14:28:45Z,2019-11-07T20:57:20Z,3
a4d0649394c84ceb8b42b5f3987a333b,FRASERBURGH,57.694098,-2.004717,FRASERBURGH,IN SERVICE,PUBLIC CAR PARK,2016-01-28T14:47:35Z,2019-11-07T20:58:30Z,3
3e6c33dab26696766a6a0fcf8ffcd945,ALFORD,57.233457,-2.704014,ALFORD,IN SERVICE,PUBLIC CAR PARK,2016-01-28T14:49:23Z,2019-11-07T20:58:49Z,3
258a65fe81aa8d671681f9c59a5e7bc9,ABOYNE,57.076181,-2.779301,ABOYNE,IN SERVICE,PUBLIC CAR PARK,2016-01-28T14:51:21Z,2019-11-07T20:59:12Z,3
519160b79e1e05af4cf2e3df9f8daf46,BRAEMAR,57.006574,-3.398185,BALLATER,IN SERVICE,PUBLIC CAR PARK,2016-01-28T14:53:18Z,2019-11-07T20:59:50Z,3
4039afadfc76df51bf9c362deaa31bb0,CUNNINGHAME HOUSE CAR PARK IRVINE,55.613203,-4.674208,IRVINE,IN SERVICE,PUBLIC CAR PARK,2016-02-09T10:20:50Z,2016-03-14T14:36:05Z,2
10b02472b609a6b352869351eac65f58,ROY BRIDGE COMMUNITY HALL,56.890858,-4.842144,ROY BRIDGE,IN SERVICE,PUBLIC CAR PARK,2016-02-09T11:05:22Z,2019-11-07T21:00:20Z,3
0a4f2189abe31e0d2257dded4c6e3fa7,TONGUE,58.476904,-4.417802,LAIRG,IN SERVICE,PUBLIC CAR PARK,2016-02-09T11:09:44Z,2019-11-07T20:59:34Z,3
53933c2f19d81612a278a4cb107a61b5,DENNY SPORTS CENTRE,56.024809,-3.907994,DENNY,IN SERVICE,PUBLIC CAR PARK,2016-02-09T11:13:54Z,2019-11-07T21:00:44Z,2
e0d88e2e3f2cedb469ceda2f11315b22,FALKIRK STADIUM,56.005459,-3.75387,FALKIRK,IN SERVICE,PUBLIC CAR PARK,2016-02-09T11:21:55Z,2019-11-07T21:00:59Z,3
60659b8327f687bfa0358ef235bd841e,COUNTY HALL MORPETH,55.152933,-1.683965,MORPETH,IN SERVICE,PUBLIC CAR PARK,2016-03-22T13:45:36Z,2016-03-22T15:05:10Z,3
6384bb05c3c9130d02dbcc7f1a1de9a4,STANLEY TERRACE MORPETH,55.168136,-1.686938,MORPETH,IN SERVICE,PUBLIC CAR PARK,2016-03-22T13:49:47Z,2016-03-22T13:49:47Z,3
e5b9f5bf64efb0aac1c0530df7b26150,REAR FRONT STREET BEDLINGTON,55.130933,-1.597849,BEDLINGTON,IN SERVICE,PUBLIC CAR PARK,2016-03-22T13:51:57Z,2016-03-22T13:51:57Z,3
fde756c3b7dfe1636fa285466fc51813,STATION YARD CAR PARK ASHINGTON,55.183079,-1.574019,ASHINGTON,IN SERVICE,PUBLIC CAR PARK,2016-03-22T13:58:33Z,2016-03-22T13:58:33Z,3
db8bdc788823cc781f69ec45a92047cb,NEWBIGGIN SPORTS CENTRE,55.186146,-1.516851,NEWBIGGIN-BY-THE-SEA,IN SERVICE,LEISURE CENTRE,2016-03-22T14:00:11Z,2016-03-22T14:00:11Z,3
b18dd38638bf19ad6f32345a0327a58b,KEEL ROW CAR PARK BLYTH,55.127541,-1.508463,BLYTH,IN SERVICE,PUBLIC CAR PARK,2016-03-22T14:01:41Z,2016-03-22T14:01:41Z,3
460d38ffc2267983b58889bf6b660d0b,GREENWELL ROAD ALNWICK,55.414259,-1.706099,ALNWICK,IN SERVICE,PUBLIC CAR PARK,2016-03-22T14:25:21Z,2016-03-22T14:25:21Z,3
341f73f21eb3842764224578c161e2cc,NORTHUMBERLANDIA,55.08582,-1.627847,CRAMLINGTON,IN SERVICE,OTHER,2016-03-22T14:42:02Z,2016-03-22T14:42:02Z,3
116f24d75b865d5c007368b45a62ab83,STATION YARD CAR PARK SEAHOUSES,55.581262,-1.654252,SEAHOUSES,IN SERVICE,PUBLIC CAR PARK,2016-03-22T14:43:59Z,2016-03-22T14:43:59Z,3
9b4dbf111c5f71c61b0e2b1eed9ddb0a,SWAN LEISURE CENTRE BERWICK,55.759583,-2.008579,BERWICK-UPON-TWEED,IN SERVICE,LEISURE CENTRE,2016-03-22T14:45:29Z,2016-03-22T14:45:29Z,3
9c652755d0405ed9e0455803b3a8b824,WOOLER BUS STATION CAR PARK,55.54639,-2.015615,WOOLER,IN SERVICE,PUBLIC CAR PARK,2016-03-22T14:49:28Z,2016-03-22T14:49:28Z,3
b9af48c23f22e423d48a8263dffad03f,PONTELAND LEISURE CENTRE,55.048909,-1.74044,NEWCASTLE UPON TYNE,IN SERVICE,LEISURE CENTRE,2016-03-22T14:50:58Z,2016-03-22T14:50:58Z,3
caac0fd19c502bcdee1c9cc53abb7dca,STANNINGTON SERVICES,55.125457,-1.671574,MORPETH,IN SERVICE,SERVICE STATION,2016-03-22T14:54:27Z,2016-03-22T14:54:27Z,3
9863923cd615c6dfedc800f2a4174aa6,BLYTH COMMUNITY HOSPITAL,55.128239,-1.51553,BLYTH,OUT OF SERVICE,NHS PROPERTY,2016-03-22T14:56:57Z,2016-05-31T11:50:08Z,3
6a4b27443f2c662d6e8401503d8b15e1,BROCKWELL CENTRE CRAMLINGTON,55.095599,-1.584241,CRAMLINGTON,IN SERVICE,PUBLIC CAR PARK,2016-03-22T14:58:37Z,2016-03-22T14:58:37Z,3
30b82803f8272e4519be8f01f15517ab,WANSBECK HOSPITAL,55.18431,-1.546602,ASHINGTON,IN SERVICE,NHS PROPERTY,2016-03-22T15:01:46Z,2016-03-22T15:01:46Z,3
5edc987d7d6b3bb2ca34eba15995814d,STAKEFORD COUNCIL DEPOT,55.16067,-1.577303,CHOPPINGTON,IN SERVICE,PUBLIC CAR PARK,2016-03-22T15:15:48Z,2016-03-23T10:46:38Z,2
1350d8094f9a38c781e25ff74a1a6e2f,ALNWICK LIONHEART IND. EST.,55.397916,-1.688899,ALNWICK,IN SERVICE,PUBLIC CAR PARK,2016-03-22T15:17:45Z,2016-03-23T10:46:02Z,2
33ee7f3a1e755722c9b888e19e10f805,COUNTY HALL MORPETH,55.152933,-1.683965,MORPETH,IN SERVICE,PUBLIC CAR PARK,2016-03-22T15:19:22Z,2016-03-23T10:37:17Z,2
7f04d9fcc92954aed45b9318ba3b166a,MERMAID CAR PARK BLYTH 01,55.109089,-1.500915,BLYTH,IN SERVICE,PUBLIC CAR PARK,2016-03-23T10:35:01Z,2016-03-23T10:50:41Z,2
643e9a11b4ce93aa3355b0be0d64e073,MERMAID CAR PARK BLYTH 02,55.109089,-1.500915,BLYTH,IN SERVICE,PUBLIC CAR PARK,2016-03-23T10:48:49Z,2016-03-23T10:48:49Z,2
7cd6956307b71eb4bd97408c1d35d726,THORNHILL ROAD PONTELAND,55.051163,-1.744151,NEWCASTLE UPON TYNE,IN SERVICE,PUBLIC CAR PARK,2016-03-23T10:54:23Z,2016-03-23T10:54:23Z,2
04e37611fefa45c2c3fa2c9d6668a6ff,THORNHILL ROAD PONTELAND,55.051163,-1.744151,NEWCASTLE UPON TYNE,IN SERVICE,PUBLIC CAR PARK,2016-03-23T10:55:51Z,2016-03-23T10:55:51Z,2
5381db162abba1860f5c18369d8b1549,ROTHBURY COMMUNITY HOSPITAL,55.306628,-1.914088,MORPETH,IN SERVICE,NHS PROPERTY,2016-03-23T10:58:09Z,2016-03-23T10:58:09Z,2
ef2a8695e428116131cc94c651d0e566,COOPIES LANE MORPETH,55.162166,-1.682229,MORPETH,IN SERVICE,PUBLIC CAR PARK,2016-03-23T11:01:30Z,2016-03-23T11:01:30Z,2
2937881ca69a4dcccb9e3ebfa7b0c0de,OTTERBURN CASTLE COUNTRY HOUSE HOTEL,55.23177,-2.176804,OTTERBURN,IN SERVICE,PARK & RIDE SITE,2020-05-04T10:18:13Z,2020-05-13T10:20:56Z,2
5ed46a6701a58a8944594f5d8d6b54d7,NEWCASTLE AIRPORT,55.035259,-1.71038,NEWCASTLE UPON TYNE,IN SERVICE,WORKPLACE CAR PARK,2020-05-13T13:58:16Z,2020-05-13T13:58:16Z,2
fd73d9e039609042b9532f83ea3e3ae5,NEWCASTLE INTERNATIONAL AIRPORT,55.036098,-1.71025,NEWCASTLE UPON TYNE,IN SERVICE,PUBLIC CAR PARK,2020-05-13T13:58:16Z,2020-05-13T13:58:16Z,2
5fa2bff730d799299a1c095a9f3c031d,THE DUNES ENTERTAINMENT CENTRE,55.002369,-1.41876,SOUTH SHIELDS,IN SERVICE,PRIVATE HOME,2020-05-13T13:58:16Z,2020-05-13T13:58:16Z,2
1a40f3cb7235c6bc170f6b8015ccc108,NEWCASTLE INTERNATIONAL AIRPORT,55.036991,-1.71175,NEWCASTLE UPON TYNE,IN SERVICE,OTHER,2020-05-13T13:58:17Z,2020-05-13T13:58:17Z,2
1869eab1a1dc8b5706c91b730114c983,ASHINGTON WORKSPACE,55.187012,-1.56621,ASHINGTON,IN SERVICE,RETAIL CAR PARK,2020-05-13T16:03:52Z,2020-05-13T16:03:52Z,2
3588e57c66a6dee6c900b58404697749,ASHINGTON WORKSPACE,55.187111,-1.56621,ASHINGTON,IN SERVICE,RETAIL CAR PARK,2020-05-13T16:03:53Z,2020-05-13T16:03:53Z,2
2b9ccd29949a73aa5c38d77ad5bd3371,NORTH TYNESIDE GENERAL HOSPITAL,55.025791,-1.46895,NORTH SHIELDS,IN SERVICE,RETAIL CAR PARK,2020-05-13T16:03:53Z,2020-05-13T16:03:53Z,2
d63717a65a15d89621f35ee65fb84475,NORTH TYNESIDE GENERAL HOSPITAL,55.025791,-1.46895,NORTH SHIELDS,IN SERVICE,RETAIL CAR PARK,2020-05-13T16:03:53Z,2020-05-13T16:03:53Z,2
4bb67cb357e53345f812f6ea74c3aba1,NORTH TYNESIDE GENERAL HOSPITAL,55.025791,-1.46895,NORTH SHIELDS,IN SERVICE,RETAIL CAR PARK,2020-05-13T16:03:53Z,2020-05-13T16:03:53Z,2
f5682ecd174b6ef467a000138a57a0aa,NORTH TYNESIDE GENERAL HOSPITAL,55.025791,-1.46895,NORTH SHIELDS,IN SERVICE,RETAIL CAR PARK,2020-05-13T16:03:53Z,2020-05-13T16:03:53Z,2
2c47362e32fd04ea2d5d1b0a4d7404e3,COBALT BUSINESS PARK,55.020409,-1.50922,NORTH SHIELDS,IN SERVICE,OTHER,2020-05-13T16:03:53Z,2020-05-13T16:03:53Z,2
da5f776455f5391a5da4d4cc3cd72ac6,COBALT BUSINESS PARK,55.020409,-1.50922,NORTH SHIELDS,IN SERVICE,PUBLIC CAR PARK,2020-05-13T16:03:53Z,2020-05-13T16:03:53Z,2
1775e48c265c3a1a18cf74ea1adade09,COBALT BUSINESS PARK,55.020409,-1.50922,NORTH SHIELDS,IN SERVICE,DEALERSHIP FORECOURT,2020-05-13T16:03:53Z,2020-05-13T16:03:53Z,2
ed633b300970fc08660e8535f3c87b7f,WANSBECK GENERAL HOSPITAL,55.184799,-1.54502,ASHINGTON,IN SERVICE,RETAIL CAR PARK,2020-05-13T16:03:53Z,2020-05-13T16:03:53Z,2
7fa3fafd201895f23af9b5fcb13e233a,WANSBECK GENERAL HOSPITAL,55.183399,-1.54639,ASHINGTON,IN SERVICE,RETAIL CAR PARK,2020-05-13T16:03:53Z,2020-05-13T16:03:53Z,2
9f65d4577d3c5e9e4d25989678002c19,WANSBECK GENERAL HOSPITAL,55.183498,-1.54639,ASHINGTON,IN SERVICE,RETAIL CAR PARK,2020-05-13T16:03:53Z,2020-05-13T16:03:53Z,2
c7cece5f44bd07bd0c0a4f2b6e51e6ad,WANSBECK GENERAL HOSPITAL,55.183601,-1.54639,ASHINGTON,IN SERVICE,RETAIL CAR PARK,2020-05-13T16:03:53Z,2020-05-13T16:03:53Z,2
5a3ed1af548457f894f73dcae68493a0,NORTHUMBRIAN ROAD,55.075588,-1.57001,CRAMLINGTON,IN SERVICE,RETAIL CAR PARK,2020-05-13T16:03:53Z,2020-05-13T16:03:53Z,2
162acffa9b8d800c21c0a97c841bc508,NORTHUMBRIAN ROAD,55.075359,-1.568967,CRAMLINGTON,IN SERVICE,OTHER,2020-05-13T16:03:53Z,2020-05-13T16:03:53Z,2
8ff54149eefe39d7876bd81f2ccaa737,FERGYSPACE SELF STORE,55.066059,-1.59628,CRAMLINGTON,IN SERVICE,WORKPLACE CAR PARK,2020-05-13T16:04:30Z,2020-05-13T16:04:30Z,1
3b465a97076b0db0e0c6d8cf88e5df9f,NEWCASTLE AIRPORT,55.038021,-1.710744,NEWCASTLE UPON TYNE,IN SERVICE,OTHER,2020-05-13T16:04:32Z,2020-05-13T16:04:32Z,1
587fa0aedeebb6004301828f326f9159,NEWCASTLE AIRPORT,55.038219,-1.710744,NEWCASTLE UPON TYNE,IN SERVICE,RETAIL CAR PARK,2020-05-13T16:04:32Z,2020-05-13T16:04:32Z,1
f8bbf9cacef0458f3573ebcb5bba7a8f,FOUR LANE ENDS METRO STATION,55.010368,-1.578532,NEWCASTLE,IN SERVICE,OTHER,2020-05-14T08:05:54Z,2020-05-14T08:05:54Z,1
ba2e23ec594dd73918b7a5e949bc4889,ALNWICK INFIRMARY DRIVE,55.410568,-1.697553,ALNWICK,IN SERVICE,RETAIL CAR PARK,2020-05-14T08:05:54Z,2020-05-14T08:05:54Z,1
20fd2eb9851c15c868bed479fe6bdb39,ALNWICK INFIRMARY DRIVE,55.410671,-1.697553,ALNWICK,IN SERVICE,RETAIL CAR PARK,2020-05-14T08:05:57Z,2020-05-14T08:05:57Z,1
e6d6950356cc053768dc31379220b136,BERWICK INFIRMARY SQUARE,55.773659,-2.007072,BERWICK UPON TWEED,IN SERVICE,PUBLIC CAR PARK,2020-05-14T08:06:00Z,2020-05-14T08:06:00Z,1
e529d4fe29f93cdb724709e2c7faae43,BERWICK INFIRMARY SQUARE,55.773628,-2.007034,BERWICK UPON TWEED,IN SERVICE,DEALERSHIP FORECOURT,2020-05-14T08:06:00Z,2020-05-14T08:06:00Z,1
3703fc052c3a55272bf5d7a2621c404e,CALLERTON PARKWAY METRO STATION,55.028156,-1.703485,NEWCASTLE,IN SERVICE,OTHER,2020-05-14T08:06:08Z,2020-05-14T08:06:08Z,1
665e434a43d7e78885ca9de7cbfd9ab7,COOPIES LANE,55.162724,-1.67997,MORPETH,IN SERVICE,DEALERSHIP FORECOURT,2020-05-14T08:06:09Z,2020-05-14T08:06:09Z,1
4808086079ec8d761c6fcbd631a052e3,FERGYSPACE SELF STORE,55.066158,-1.59628,CRAMLINGTON,IN SERVICE,EDUCATIONAL ESTABLISHMENT,2020-05-14T08:06:13Z,2020-05-14T08:06:13Z,1
bbbbe1ade7fc26bb848062806c908d15,FOUR LANE ENDS METRO STATION,55.010468,-1.578532,NEWCASTLE,IN SERVICE,OTHER,2020-05-14T08:06:13Z,2020-05-14T08:06:13Z,1
07f4dafbc9293fa6c555be969dacf4ef,HARESHAW LINN CAR PARK,55.145515,-2.252005,BELLINGHAM,IN SERVICE,EDUCATIONAL ESTABLISHMENT,2020-05-14T08:06:13Z,2020-05-14T08:06:13Z,1
14cb07110c88c1e7d0d54474654143c9,NEWCASTLE AIRPORT,55.03812,-1.710744,NEWCASTLE UPON TYNE,IN SERVICE,DEALERSHIP FORECOURT,2020-05-14T08:06:13Z,2020-05-14T08:06:13Z,1
a7cf57ee129e75634570b5ad75015a53,NEWCASTLE AIRPORT,55.038422,-1.710744,NEWCASTLE UPON TYNE,IN SERVICE,PUBLIC CAR PARK,2020-05-14T08:06:13Z,2020-05-14T08:06:13Z,1
2bbaa0aa71a11e9c7a46b6f0c0359ab8,NORFOLK STREET,55.009834,-1.444229,NORTH SHIELDS,IN SERVICE,EDUCATIONAL ESTABLISHMENT,2020-05-14T08:06:13Z,2020-05-14T08:06:13Z,1
b2cf15b449aeb23857617fbce96aa4aa,NORTHGATE HOSPITAL,55.184277,-1.709825,MORPETH,IN SERVICE,OTHER,2020-05-14T08:06:13Z,2020-05-14T08:06:13Z,1
b4c8d24bcbd99547805011deb9b06876,NORTHUMBERLAND COUNTY HALL,55.153141,-1.686299,MORPETH,IN SERVICE,PUBLIC CAR PARK,2020-05-14T08:06:13Z,2020-05-14T08:06:13Z,1
fb5f2e0319fe2862c71e9be2da580d74,NORTHUMBERLAND COUNTY HALL,55.153164,-1.686306,MORPETH,IN SERVICE,RETAIL CAR PARK,2020-05-14T08:06:13Z,2020-05-14T08:06:13Z,1
c6c2d83722f4adb8c4f38a2788772390,ST NICHOLAS HOSPITAL,55.007851,-1.634267,GOSFORTH,IN SERVICE,DEALERSHIP FORECOURT,2020-05-14T08:06:13Z,2020-05-14T08:06:13Z,1
686906b18ba3525413c8b80e8a3d6a21,THORNHILL ROAD CARPARK,55.050701,-1.74409,PONTELAND,IN SERVICE,DEALERSHIP FORECOURT,2020-05-14T08:06:21Z,2020-05-14T08:06:21Z,1
d788f959eb794f7827bb785fae632558,THORNHILL ROAD CARPARK,55.050701,-1.74409,PONTELAND,IN SERVICE,DEALERSHIP FORECOURT,2020-05-14T08:06:22Z,2020-05-14T08:06:22Z,1
8c08aed09e845796187f7fec37bbfc29,WANSBECK GENERAL HOSPITAL,55.183418,-1.54643,ASHINGTON,IN SERVICE,DEALERSHIP FORECOURT,2020-05-14T08:06:24Z,2020-05-14T08:06:24Z,1
76a1154c751c5177b5530c296aea8c8f,WANSBECK GENERAL HOSPITAL,55.183418,-1.54643,ASHINGTON,IN SERVICE,DEALERSHIP FORECOURT,2020-05-14T08:06:27Z,2020-05-14T08:06:27Z,1
783761f9a134e83c0f5405afe942f3b0,COOPIES LANE,55.162624,-1.67997,MORPETH,IN SERVICE,DEALERSHIP FORECOURT,2020-05-14T08:06:30Z,2020-05-14T08:06:30Z,1
1a9537e58dcb1a9913e1fc10c65c7994,THORNHILL ROAD CARPARK,55.050701,-1.74409,PONTELAND,IN SERVICE,OTHER,2020-05-14T08:06:30Z,2020-05-14T08:06:30Z,1
b87eb619c7b25a8a97ee86cea6eb515c,THORNHILL ROAD CARPARK,55.050701,-1.74409,PONTELAND,IN SERVICE,DEALERSHIP FORECOURT,2020-05-14T08:06:30Z,2020-05-14T08:06:30Z,1
9291c4db28e75a69a745dc80bab6c3f6,NORTHGATE HOSPITAL,55.184174,-1.709825,MORPETH,IN SERVICE,PUBLIC CAR PARK,2020-05-14T08:06:30Z,2020-05-14T08:06:30Z,1
c0bbe72e20f28640d60b0c6618be4d12,LINKS ROAD,55.109627,-1.500382,BLYTH,IN SERVICE,OTHER,2020-05-14T08:08:01Z,2020-05-14T08:08:01Z,1
623232dcd9011b444a405ae114194245,LINKS ROAD,55.109238,-1.500323,BLYTH,IN SERVICE,PUBLIC CAR PARK,2020-05-14T08:08:01Z,2020-05-14T08:08:01Z,1
4af950cfdf0db3e44bf17f1e71887f4c,COWLEY ROAD CAR PARK,55.133968,-1.534261,NORTHUMBERLAND,IN SERVICE,DEALERSHIP FORECOURT,2020-05-14T08:08:01Z,2020-05-14T08:08:01Z,1
80f814e5d87e0ecc9c7d408771b79bd9,COWLEY ROAD CAR PARK,55.133869,-1.534261,NORTHUMBERLAND,IN SERVICE,PUBLIC CAR PARK,2020-05-14T08:08:01Z,2020-05-14T08:08:01Z,1
1aac0b3f5d118caa167983d8bf2c234e,LIONHEART COUNCIL DEPOT CAR PARK,55.39764,-1.687716,ALNWICK,IN SERVICE,PUBLIC CAR PARK,2020-05-14T08:08:01Z,2020-05-14T08:08:01Z,1
6fa62a6891386014f2ee668997b58b04,LIONHEART COUNCIL DEPOT CAR PARK,55.397739,-1.687716,ALNWICK,IN SERVICE,PUBLIC CAR PARK,2020-05-14T08:08:03Z,2020-05-14T08:08:03Z,1
7a3a697863e53c864d4f00dd707706e1,ST NICHOLAS AVE CAR PARK,55.004822,-1.61952,NEWCASTLE UPON TYNE,IN SERVICE,PUBLIC CAR PARK,2020-05-14T08:08:14Z,2020-05-14T08:08:14Z,1
34a91290e3416a59ad8e5aa0f9e4b0c2,ST NICHOLAS AVE CAR PARK,55.006821,-1.61952,NEWCASTLE UPON TYNE,IN SERVICE,PUBLIC CAR PARK,2020-05-14T08:08:14Z,2020-05-14T08:08:14Z,1
2f16182b423d652d14d2c4f5334f7109,THE GROVE,55.004028,-1.61254,GOSFORTH,IN SERVICE,RETAIL CAR PARK,2020-05-14T08:08:14Z,2020-05-14T08:08:14Z,1
c501783eb8b2ebd15b6324024dbcc542,NGP PARK AND RIDE,55.034019,-1.64522,NEWCASTLE,IN SERVICE,PUBLIC CAR PARK,2020-05-14T08:08:14Z,2020-05-14T08:08:14Z,1
f4ba4ade0b2e994b7e51c7c8c105e19c,NGP PARK AND RIDE,55.034019,-1.64522,NEWCASTLE,IN SERVICE,OTHER,2020-05-14T08:08:14Z,2020-05-14T08:08:14Z,1
df8c0bda46af449ca910aa965166e6a9,NGP PARK AND RIDE,55.034019,-1.64522,NEWCASTLE,IN SERVICE,PUBLIC CAR PARK,2020-05-14T08:08:14Z,2020-05-14T08:08:14Z,1
b2330d381681c456f4233aa1cf582c7c,BOURNEMOUTH GARDENS,55.049229,-1.45321,WHITLEY BAY,IN SERVICE,PUBLIC CAR PARK,2020-05-14T08:08:14Z,2020-05-14T08:08:14Z,1
37d86d246a11feb96ff9459d78021a0b,BOURNEMOUTH GARDENS,55.049332,-1.45321,WHITLEY BAY,IN SERVICE,DEALERSHIP FORECOURT,2020-05-14T08:08:14Z,2020-05-14T08:08:14Z,1
6eb072014caf5a9f8540de61f7389f01,MERMAID CAR PARK,55.109367,-1.500339,BLYTH,IN SERVICE,RETAIL CAR PARK,2020-05-14T08:08:14Z,2020-05-14T08:08:14Z,1
2dd78e6d27abfc8092491a5b76d415fa,LINKS ROAD,55.109528,-1.50036,BLYTH,IN SERVICE,PUBLIC CAR PARK,2020-05-14T08:08:18Z,2020-05-14T08:08:18Z,1
e5354303618889cc0419ecdc40732b25,BROCKWELL CENTRE,55.095772,-1.58429,CRAMLINGTON,IN SERVICE,PUBLIC CAR PARK,2020-05-14T08:08:29Z,2020-05-14T08:08:29Z,2
b85336cace4c53e01ab82c97652dbcf0,BUS STATION CAR PARK,55.546341,-2.014596,NORTHUMBERLAND,IN SERVICE,PUBLIC CAR PARK,2020-05-14T08:08:29Z,2020-05-14T08:08:29Z,2
1537f52273628f1309fa9ed1fdf07a14,NORTHUMBERLANDIA,55.085556,-1.631111,CRAMLINGTON,IN SERVICE,HOTEL / ACCOMMODATION,2020-05-14T08:08:29Z,2020-05-14T08:08:29Z,2
9187c5e55a9b214e72b6b5f00235f9ca,STANLEY TERRACE,55.168453,-1.687211,MORPETH,IN SERVICE,PUBLIC CAR PARK,2020-05-14T08:08:29Z,2020-05-14T08:08:29Z,2
0f1c9f6d30ae3d948705b02fd766bc4e,WANSBECK HOSPITAL,55.183472,-1.54645,WANSBECK,IN SERVICE,PUBLIC CAR PARK,2020-05-14T08:08:29Z,2020-05-14T08:08:29Z,2
dc0ca50e7a83a8f0df262fea6f6cd293,BLYTH COMMUNITY HOSPITAL,55.128208,-1.51423,BLYTH,IN SERVICE,PUBLIC CAR PARK,2020-05-14T08:08:29Z,2020-05-14T08:08:29Z,2
ec9d9f46e31a1c5c7f5c0266d58f9ecc,GREENWELL ROAD (ALNWICK),55.414242,-1.705769,ALNWICK,IN SERVICE,PUBLIC CAR PARK,2020-05-14T08:08:29Z,2020-05-14T08:08:29Z,2
87c6a6c624412d00efda3ece78ed6c6b,KEEL ROW SHOPPING CENTRE,55.1278,-1.508313,BLYTH,IN SERVICE,PUBLIC CAR PARK,2020-05-14T08:08:29Z,2020-05-14T08:08:29Z,2
f16e92c1f4d059673b429000700a4fe0,REAR FRONT STREET CAR PARK,55.130932,-1.597849,BEDLINGTON,IN SERVICE,PUBLIC CAR PARK,2020-05-14T08:08:29Z,2020-05-14T08:08:29Z,2
053f2a257e9c1e763448af786f835351,SEAHOUSES STATION YARD CAR PARK,55.58123,-1.65419,SEAHOUSES,IN SERVICE,PUBLIC CAR PARK,2020-05-14T08:08:29Z,2020-05-14T08:08:29Z,2
63bfd6e8f26d1d3537f4c5038264ef36,STRAND ROAD L'DERRY (SOCKET 2),55.001546,-7.322345,LONDONDERRY,IN SERVICE,ON-STREET,2012-04-16T05:54:33Z,2021-07-07T07:48:15Z,2
f24ad6f72d6cc4cb51464f2b29ab69d3,TEMPLEMORE LEISURE CENTRE L'DERRY (SOCK,55.024553,-7.338951,LONDONDERRY,IN SERVICE,LEISURE CENTRE,2012-04-16T06:00:08Z,2021-07-07T07:49:29Z,2
